"StationCode","MethodCode","SampleDate","Datetime","SampleID","TrapStatus","Tide","effort.hrs","Comments"
"STTD","RSTR",2016-01-07,2016-01-07 12:35:00,6698,"Check","",25.5,"lots of debris and some log jams"
"STTD","RSTR",2016-01-08,2016-01-08 10:55:00,6712,"Pull","",22.3333333333333,"Lots of debris and log jam"
"STTD","RSTR",2016-01-11,2016-01-11 09:22:00,6711,"Set","",0,""
"STTD","RSTR",2016-01-12,2016-01-12 11:33:00,6699,"Check","",26.1833333333333,""
"STTD","RSTR",2016-01-13,2016-01-13 11:52:00,6713,"Check","",24.3166666666667,""
"STTD","RSTR",2016-01-14,2016-01-14 10:04:00,6715,"Check","",22.2,""
"STTD","RSTR",2016-01-15,2016-01-15 13:13:00,6724,"Pull","",27.15,"not spinning on arrival. Lots of hyacynth"
"STTD","RSTR",2016-01-26,2016-01-26 10:46:00,6727,"Set","",0,"SET"
"STTD","RSTR",2016-01-27,2016-01-27 11:00:00,6726,"Check","",24.2333333333333,"LOTS OF HYCINTH/PRIMROSE CLOGGING BUT FISH WERE CAUGHT"
"STTD","RSTR",2016-01-28,2016-01-28 10:41:00,6728,"Check","",23.6833333333333,""
"STTD","RSTR",2016-01-29,2016-01-29 09:48:00,6729,"Pull","",23.1166666666667,""
"STTD","RSTR",2016-02-01,2016-02-01 10:34:00,6736,"Set","",0,""
"STTD","RSTR",2016-02-02,2016-02-02 10:17:00,6756,"Check","",23.7166666666667,""
"STTD","RSTR",2016-02-03,2016-02-03 11:20:00,6762,"Check","",25.05,""
"STTD","RSTR",2016-02-04,2016-02-04 10:33:00,6744,"Check","",23.2166666666667,""
"STTD","RSTR",2016-02-05,2016-02-05 11:41:00,6739,"Pull","",25.1333333333333,""
"STTD","RSTR",2016-02-08,2016-02-08 14:04:00,6738,"Set","",0,""
"STTD","RSTR",2016-02-09,2016-02-09 11:50:00,6754,"Check","",21.7666666666667,""
"STTD","RSTR",2016-02-10,2016-02-10 11:17:00,6752,"Check","",23.45,""
"STTD","RSTR",2016-02-11,2016-02-11 10:02:00,6748,"Check","",22.75,""
"STTD","RSTR",2016-02-12,2016-02-12 09:10:00,6750,"Pull","",23.1333333333333,""
"STTD","RSTR",2016-02-16,2016-02-16 12:09:00,6765,"Set","",0,""
"STTD","RSTR",2016-02-17,2016-02-17 10:13:00,6769,"Check","",22.0666666666667,""
"STTD","RSTR",2016-02-18,2016-02-18 10:00:00,6772,"Check","",23.7833333333333,""
"STTD","RSTR",2016-02-19,2016-02-19 08:55:00,6777,"Pull","",22.9166666666667,""
"STTD","RSTR",2016-02-22,2016-02-22 09:08:00,6782,"Set","",0,""
"STTD","RSTR",2016-02-23,2016-02-23 13:42:00,6781,"Check","",28.5666666666667,"log jam"
"STTD","RSTR",2016-02-24,2016-02-24 10:11:00,6784,"Check","",20.4833333333333,"high debris"
"STTD","RSTR",2016-02-25,2016-02-25 10:05:00,6787,"Check","",23.9,"lots of debris"
"STTD","RSTR",2016-02-26,2016-02-26 11:00:00,6789,"Pull","",24.9166666666667,""
"STTD","RSTR",2016-02-29,2016-02-29 13:48:00,6791,"Set","",0,""
"STTD","RSTR",2016-03-01,2016-03-01 08:35:00,6792,"Check","",18.7833333333333,""
"STTD","RSTR",2016-03-02,2016-03-02 09:29:00,6801,"Check","",24.9,""
"STTD","RSTR",2016-03-03,2016-03-03 10:46:00,6794,"Check","",25.2833333333333,""
"STTD","RSTR",2016-03-04,2016-03-04 10:10:00,6816,"Pull","",23.4,""
"STTD","RSTR",2016-03-07,2016-03-07 09:24:00,6810,"Set","",0,""
"STTD","RSTR",2016-03-08,2016-03-08 11:48:00,6814,"Check","",26.4,""
"STTD","RSTR",2016-03-09,2016-03-09 11:31:00,6811,"Check","",23.7166666666667,""
"STTD","RSTR",2016-03-10,2016-03-10 10:43:00,6806,"Check","",23.2,""
"STTD","RSTR",2016-03-11,2016-03-11 10:07:00,6819,"Pull","",23.4,""
"STTD","RSTR",2016-03-15,2016-03-15 10:00:00,6825,"Set","",0,""
"STTD","RSTR",2016-03-15,2016-03-15 10:22:00,6824,"Pull","",0.366666666666667,"STOPPED BECAUSE FENCE POST IN CONE, WEIR OVERTOP HIGH FLOW"
"STTD","RSTR",2016-03-15,2016-03-15 10:53:00,6822,"Set","",0,""
"STTD","RSTR",2016-03-15,2016-03-15 10:53:00,6979,"Set","",0,""
"STTD","RSTR",2016-03-15,2016-03-15 11:11:00,6823,"Pull","",0.3,"no catch"
"STTD","RSTR",2016-03-16,2016-03-16 10:12:00,6826,"Set","",0,""
"STTD","RSTR",2016-03-16,2016-03-16 10:37:00,6827,"Pull","",0.416666666666667,"SET and Check   Hight flow condition a lot of debris"
"STTD","RSTR",2016-03-16,2016-03-16 11:02:00,6828,"Set","",0,""
"STTD","RSTR",2016-03-16,2016-03-16 11:33:00,6829,"Pull","",0.516666666666667,""
"STTD","RSTR",2016-03-16,2016-03-16 12:44:00,6830,"Set","",0,""
"STTD","RSTR",2016-03-16,2016-03-16 13:05:00,6831,"Pull","",0.35,""
"STTD","RSTR",2016-03-16,2016-03-16 13:20:00,6832,"Set","",0,""
"STTD","RSTR",2016-03-16,2016-03-16 14:24:00,6833,"Pull","",1.06666666666667,""
"STTD","RSTR",2016-03-17,2016-03-17 10:05:00,6884,"Set","",0,""
"STTD","RSTR",2016-03-17,2016-03-17 11:05:00,6885,"Check","",1,""
"STTD","RSTR",2016-03-17,2016-03-17 11:36:00,6886,"Pull","",0.516666666666667,""
"STTD","RSTR",2016-03-17,2016-03-17 11:46:00,6887,"Set","",0,"THERE'S NO DATA SHEET FOR AFTER THIS ONE? WASN'T PULLED AT THE END OF THE DAY? (RF)"
"STTD","RSTR",2016-03-17,2016-03-17 12:16:00,6888,"Pull","",0.5,""
"STTD","RSTR",2016-03-18,2016-03-18 11:02:00,6864,"Set","",0,""
"STTD","RSTR",2016-03-18,2016-03-18 11:11:00,6865,"Pull","",0.15,"9 mins too much debris & clogged cone"
"STTD","RSTR",2016-03-18,2016-03-18 11:44:00,6866,"Set","",0,""
"STTD","RSTR",2016-03-18,2016-03-18 12:12:00,6867,"Pull","",0.466666666666667,""
"STTD","RSTR",2016-03-21,2016-03-21 12:20:00,6869,"Set","",0,"replaced fron A-frame guide -back fishing"
"STTD","RSTR",2016-03-21,2016-03-21 13:25:00,6868,"Pull","",1.08333333333333,""
"STTD","RSTR",2016-03-22,2016-03-22 09:42:00,6874,"Set","",0,""
"STTD","RSTR",2016-03-22,2016-03-22 11:52:00,6873,"Check","",2.16666666666667,""
"STTD","RSTR",2016-03-22,2016-03-22 13:30:00,6872,"Pull","",1.63333333333333,""
"STTD","RSTR",2016-03-23,2016-03-23 08:18:00,6876,"Set","",0,""
"STTD","RSTR",2016-03-23,2016-03-23 11:15:00,6875,"Pull","",2.95,""
"STTD","RSTR",2016-03-24,2016-03-24 08:26:00,6878,"Set","",0,""
"STTD","RSTR",2016-03-24,2016-03-24 10:50:00,6877,"Check","",2.4,""
"STTD","RSTR",2016-03-25,2016-03-25 10:29:00,6879,"Pull","",23.65,""
"STTD","RSTR",2016-03-29,2016-03-29 10:26:00,6881,"Set","",0,""
"STTD","RSTR",2016-03-29,2016-03-29 13:27:00,6880,"Pull","",3.01666666666667,""
"STTD","RSTR",2016-03-30,2016-03-30 10:24:00,6883,"Set","",0,""
"STTD","RSTR",2016-03-30,2016-03-30 13:24:00,6882,"Pull","",3,""
"STTD","RSTR",2016-04-04,2016-04-04 12:18:00,6890,"Set","",0,""
"STTD","RSTR",2016-04-04,2016-04-04 16:05:00,6891,"Pull","",3.78333333333333,"DID NOT SPIN FROM FLOOD"
"STTD","RSTR",2016-04-05,2016-04-05 08:24:00,6899,"Set","",0,""
"STTD","RSTR",2016-04-05,2016-04-05 13:44:00,6898,"Pull","",5.33333333333333,"Rev counter might be wrong"
"STTD","RSTR",2016-04-06,2016-04-06 08:26:00,6903,"Set","",0,""
"STTD","RSTR",2016-04-06,2016-04-06 14:49:00,6902,"Pull","",6.38333333333333,""
"STTD","RSTR",2016-04-07,2016-04-07 08:39:00,6906,"Set","",0,""
"STTD","RSTR",2016-04-07,2016-04-07 13:49:00,6905,"Pull","",5.16666666666667,"CHNF = 34-75"
"STTD","RSTR",2016-04-08,2016-04-08 08:41:00,6912,"Set","",0,""
"STTD","RSTR",2016-04-08,2016-04-08 13:04:00,6909,"Pull","",4.38333333333333,"CHN F=76 SP=103 W=209"
"STTD","RSTR",2016-04-11,2016-04-11 10:42:00,6911,"Set","",0,""
"STTD","RSTR",2016-04-11,2016-04-11 14:09:00,6913,"Pull","",3.45,""
"STTD","RSTR",2016-04-12,2016-04-12 10:54:00,6980,"Set","",0,""
"STTD","RSTR",2016-04-12,2016-04-12 14:47:00,6915,"Pull","",3.88333333333333,""
"STTD","RSTR",2016-04-13,2016-04-13 12:35:00,6924,"Set","",0,""
"STTD","RSTR",2016-04-13,2016-04-13 17:28:00,6920,"Pull","",4.88333333333333,""
"STTD","RSTR",2016-04-14,2016-04-14 14:29:00,6925,"Set","",0,""
"STTD","RSTR",2016-04-14,2016-04-14 16:55:00,6927,"Check","",2.43333333333333,""
"STTD","RSTR",2016-04-15,2016-04-15 11:06:00,6932,"Pull","",18.1833333333333,""
"STTD","RSTR",2016-04-18,2016-04-18 09:03:00,6937,"Set","",0,""
"STTD","RSTR",2016-04-18,2016-04-18 13:55:00,6938,"Check","",4.86666666666667,""
"STTD","RSTR",2016-04-19,2016-04-19 11:20:00,6939,"Pull","",21.4166666666667,""
"STTD","RSTR",2016-04-25,2016-04-25 09:39:00,6941,"Set","",0,""
"STTD","RSTR",2016-04-25,2016-04-25 15:40:00,6943,"Check","",6.01666666666667,""
"STTD","RSTR",2016-04-26,2016-04-26 09:21:00,6944,"Check","",17.6833333333333,""
"STTD","RSTR",2016-04-27,2016-04-27 13:08:00,6947,"Check","",27.7833333333333,""
"STTD","RSTR",2016-04-28,2016-04-28 12:35:00,6959,"Check","",23.45,""
"STTD","RSTR",2016-04-29,2016-04-29 10:40:00,6962,"Pull","",22.0833333333333,""
"STTD","RSTR",2016-05-02,2016-05-02 09:08:00,6963,"Set","",0,""
"STTD","RSTR",2016-05-03,2016-05-03 09:49:00,6965,"Check","",24.6833333333333,""
"STTD","RSTR",2016-05-04,2016-05-04 09:05:00,6969,"Pull","",23.2666666666667,""
"STTD","RSTR",2016-05-04,2016-05-04 09:32:00,6970,"Set","",0,""
"STTD","RSTR",2016-05-04,2016-05-04 12:10:00,6967,"Pull","",2.63333333333333,""
"STTD","RSTR",2016-05-05,2016-05-05 08:54:00,6973,"Set","",0,""
"STTD","RSTR",2016-05-05,2016-05-05 15:00:00,6972,"Pull","",6.1,""
"STTD","RSTR",2016-05-06,2016-05-06 08:16:00,6977,"Set","",0,""
"STTD","RSTR",2016-05-06,2016-05-06 12:24:00,6976,"Pull","",4.13333333333333,""
"STTD","RSTR",2016-05-09,2016-05-09 08:13:00,6978,"Set","",0,""
"STTD","RSTR",2016-05-10,2016-05-10 12:04:00,6982,"Check","",27.85,"cone not down all the way"
"STTD","RSTR",2016-05-11,2016-05-11 10:33:00,6984,"Check","",22.4833333333333,""
"STTD","RSTR",2016-05-12,2016-05-12 14:25:00,6993,"Check","",27.8666666666667,""
"STTD","RSTR",2016-05-16,2016-05-16 08:24:00,7000,"Set","",0,""
"STTD","RSTR",2016-05-17,2016-05-17 08:58:00,7002,"Check","",24.5666666666667,""
"STTD","RSTR",2016-05-18,2016-05-18 09:45:00,7005,"Check","",24.7833333333333,""
"STTD","RSTR",2016-05-19,2016-05-19 11:20:00,7006,"Check","",25.5833333333333,""
"STTD","RSTR",2016-05-20,2016-05-20 14:41:00,7009,"Pull","",27.35,""
"STTD","RSTR",2016-05-23,2016-05-23 11:03:00,7012,"Set","",0,""
"STTD","RSTR",2016-05-24,2016-05-24 11:28:00,7015,"Check","",24.4166666666667,""
"STTD","RSTR",2016-05-25,2016-05-25 08:50:00,7017,"Check","",21.3666666666667,""
"STTD","RSTR",2016-05-26,2016-05-26 11:17:00,7026,"Check","",26.45,""
"STTD","RSTR",2016-05-27,2016-05-27 09:38:00,7028,"Pull","",22.35,""
"STTD","RSTR",2016-05-31,2016-05-31 11:31:00,7030,"Set","",0,""
"STTD","RSTR",2016-06-01,2016-06-01 11:05:00,7033,"Check","",23.5666666666667,"whc #1  marked (Ad clipped)"
"STTD","RSTR",2016-06-02,2016-06-02 10:00:00,7035,"Check","",22.9166666666667,""
"STTD","RSTR",2016-06-03,2016-06-03 10:32:00,7037,"Pull","",24.5333333333333,""
"STTD","RSTR",2016-06-06,2016-06-06 09:58:00,7039,"Set","",0,""
"STTD","RSTR",2016-06-07,2016-06-07 09:44:00,7041,"Check","",23.7666666666667,""
"STTD","RSTR",2016-06-08,2016-06-08 09:42:00,7043,"Check","",23.9666666666667,""
"STTD","RSTR",2016-06-09,2016-06-09 11:30:00,7044,"Check","",25.8,"whc 190 clipped and released (in bad shape)"
"STTD","RSTR",2016-06-10,2016-06-10 10:10:00,7054,"Pull","",22.6666666666667,"windy"
"STTD","RSTR",2016-06-13,2016-06-13 10:10:00,7057,"Set","",0,""
"STTD","RSTR",2016-06-14,2016-06-14 10:45:00,7061,"Check","",24.5833333333333,""
"STTD","RSTR",2016-06-15,2016-06-15 10:00:00,7062,"Check","",23.25,""
"STTD","RSTR",2016-06-16,2016-06-16 10:15:00,7068,"Check","",24.25,""
"STTD","RSTR",2016-06-17,2016-06-17 08:40:00,7067,"Pull","",22.4166666666667,""
"STTD","RSTR",2016-06-20,2016-06-20 08:43:00,7072,"Set","",0,""
"STTD","RSTR",2016-06-21,2016-06-21 10:50:00,7079,"Check","",26.1166666666667,"small log jam"
"STTD","RSTR",2016-06-22,2016-06-22 10:38:00,7083,"Check","",23.8,""
"STTD","RSTR",2016-06-23,2016-06-23 10:49:00,7086,"Check","",24.1833333333333,""
"STTD","RSTR",2016-06-24,2016-06-24 10:09:00,7088,"Pull","",23.3333333333333,""
"STTD","RSTR",2016-06-27,2016-06-27 08:57:00,7091,"Set","",0,""
"STTD","RSTR",2016-06-28,2016-06-28 10:29:00,7093,"Check","",25.5333333333333,"log jam"
"STTD","RSTR",2016-06-29,2016-06-29 13:15:00,7094,"Check","",26.7666666666667,""
"STTD","RSTR",2016-06-30,2016-06-30 13:25:00,7096,"Pull","",24.1666666666667,""
"STTD","RSTR",2016-12-22,2016-12-22 13:55:00,7263,"Set","",0,"1st set of the season, high flow conditions"
"STTD","RSTR",2016-12-22,2016-12-22 14:25:00,7265,"Check","",0.5,"high flow"
"STTD","RSTR",2016-12-22,2016-12-22 14:58:00,7264,"Pull","",0.55,"high flow"
"STTD","RSTR",2016-12-27,2016-12-27 09:38:00,7267,"Set","",0,""
"STTD","RSTR",2016-12-27,2016-12-27 11:27:00,7268,"Check","",1.81666666666667,""
"STTD","RSTR",2016-12-28,2016-12-28 09:20:00,7270,"Pull","",21.8833333333333,"trap stopped by debris so pulled it"
"STTD","RSTR",2017-01-03,2017-01-03 11:53:00,7275,"Set","",0,""
"STTD","RSTR",2017-01-04,2017-01-04 10:55:00,7277,"Check","",23.0333333333333,"trap was facing upstream -- reinstalled anchor"
"STTD","RSTR",2017-01-05,2017-01-05 12:18:00,7278,"Check","",25.3833333333333,"heavy debris, 1/2 filled cone"
"STTD","RSTR",2017-01-06,2017-01-06 09:00:00,7287,"Pull","",20.7,"debris block front of trap"
"STTD","RSTR",2017-01-18,2017-01-18 13:30:00,7307,"Set","",0,""
"STTD","RSTR",2017-01-18,2017-01-18 14:30:00,7306,"Pull","",1,""
"STTD","RSTR",2017-01-19,2017-01-19 11:55:00,7308,"Set","",0,"high flow, 7rpm"
"STTD","RSTR",2017-01-19,2017-01-19 12:55:00,7300,"Pull","",1,"scale only goes to tenths (0.1) so inaccurate"
"STTD","RSTR",2017-01-19,2017-01-19 14:25:00,7309,"Set","",0,"~7rpm"
"STTD","RSTR",2017-01-19,2017-01-19 14:55:00,7310,"Pull","",0.5,"scale only worked to 0.1g, 30 minute set time"
"STTD","RSTR",2017-01-20,2017-01-20 11:35:00,7318,"Set","",0,"7 RPM"
"STTD","RSTR",2017-01-20,2017-01-20 12:05:00,7319,"Pull","",0.5,""
"STTD","RSTR",2017-01-23,2017-01-23 12:30:00,7321,"Set","",0,"7rpm"
"STTD","RSTR",2017-01-23,2017-01-23 13:30:00,7320,"Pull","",1,"Scale stopped working, later fish have no weights"
"STTD","RSTR",2017-01-24,2017-01-24 10:50:00,7323,"Set","",0,""
"STTD","RSTR",2017-01-24,2017-01-24 12:50:00,7322,"Pull","",2,"7rpm"
"STTD","RSTR",2017-01-27,2017-01-27 09:25:00,7335,"Set","",0,""
"STTD","RSTR",2017-01-27,2017-01-27 10:17:00,7332,"Pull","",0.866666666666667,""
"STTD","RSTR",2017-01-30,2017-01-30 12:05:00,7338,"Set","",0,""
"STTD","RSTR",2017-01-30,2017-01-30 13:05:00,7337,"Check","",1,""
"STTD","RSTR",2017-01-30,2017-01-30 14:05:00,7336,"Pull","",1,""
"STTD","RSTR",2017-01-31,2017-01-31 10:20:00,7342,"Set","",0,""
"STTD","RSTR",2017-01-31,2017-01-31 13:20:00,7341,"Pull","",3,""
"STTD","RSTR",2017-02-02,2017-02-02 09:45:00,7354,"Set","",0,"8rpm, high flow"
"STTD","RSTR",2017-02-02,2017-02-02 11:15:00,7355,"Pull","",1.5,"8rpm, high flow, no fish caught. Partially blocked."
"STTD","RSTR",2017-02-03,2017-02-03 10:05:00,7357,"Set","",0,"7rpm, high flow"
"STTD","RSTR",2017-02-03,2017-02-03 11:05:00,7358,"Pull","",1,"partial blockage, 1 hr set"
"STTD","RSTR",2017-02-03,2017-02-03 11:35:00,7359,"Set","",0,""
"STTD","RSTR",2017-02-03,2017-02-03 12:35:00,7360,"Pull","",1,"total blockage, 1 hr set"
"STTD","RSTR",2017-02-06,2017-02-06 10:15:00,7363,"Set","",0,""
"STTD","RSTR",2017-02-06,2017-02-06 12:15:00,7364,"Pull","",2,"partial blockage, 2 hr set"
"STTD","RSTR",2017-02-15,2017-02-15 12:25:00,7377,"Set","",0,""
"STTD","RSTR",2017-02-15,2017-02-15 14:25:00,7376,"Pull","",2,"2 hr set"
"STTD","RSTR",2017-02-16,2017-02-16 11:20:00,7388,"Set","",0,""
"STTD","RSTR",2017-02-16,2017-02-16 13:32:00,7389,"Pull","",2.2,""
"STTD","RSTR",2017-03-06,2017-03-06 13:25:00,7401,"Set","",0,""
"STTD","RSTR",2017-03-06,2017-03-06 14:25:00,7402,"Pull","",1,""
"STTD","RSTR",2017-03-09,2017-03-09 10:12:00,7412,"Set","",0,"RPM= 7.5 trap crank broken. Unable to take rev counter reading, used RPMs"
"STTD","RSTR",2017-03-09,2017-03-09 12:30:00,7413,"Pull","",2.3,"RPM= 7.5.  No ""set"" for rev. counter, see ""set"" datasheet"
"STTD","RSTR",2017-03-10,2017-03-10 09:20:00,7418,"Set","",0,"rpm 8.25"
"STTD","RSTR",2017-03-10,2017-03-10 11:40:00,7419,"Check","",2.33333333333333,"No Fish"
"STTD","RSTR",2017-03-10,2017-03-10 13:10:00,7420,"Pull","",1.5,"No Fish. CHECKED @ 11:4- (1.5 HOURS SET)"
"STTD","RSTR",2017-03-13,2017-03-13 10:40:00,7422,"Set","",0,"9 RPM"
"STTD","RSTR",2017-03-13,2017-03-13 11:40:00,7423,"Check","",1,"1 HR SET (SET @ 126930) 9.5 rpm"
"STTD","RSTR",2017-03-13,2017-03-13 14:10:00,7424,"Pull","",2.5,"2.5 hours set (last check 11:40)"
"STTD","RSTR",2017-03-14,2017-03-14 09:30:00,7425,"Set","",0,"rpm 8"
"STTD","RSTR",2017-03-14,2017-03-14 12:30:00,7427,"Pull","",3,"3 hours set (set @ 9:30) CHNW 88-177"
"STTD","RSTR",2017-03-16,2017-03-16 09:30:00,7439,"Set","",0,"7.5 rpm"
"STTD","RSTR",2017-03-16,2017-03-16 14:00:00,7437,"Pull","",4.5,"set @ 09:30"
"STTD","RSTR",2017-03-17,2017-03-17 09:23:00,7440,"Set","",0,"7.5 rpm"
"STTD","RSTR",2017-03-17,2017-03-17 14:53:00,7441,"Pull","",5.5,"Rev counter broken; chnf = 0-66 chns = 67-89"
"STTD","RSTR",2017-03-20,2017-03-20 09:50:00,7445,"Set","",0,"Broken rev. counter. 6 RPM"
"STTD","RSTR",2017-03-20,2017-03-20 12:50:00,7444,"Pull","",3,"3 hour set (set @ 9:50), 6.5 RPM chnf = 0-67 chns = 68-91"
"STTD","RSTR",2017-03-21,2017-03-21 10:32:00,7446,"Set","",0,"Broken rev. counter. 6 RPM"
"STTD","RSTR",2017-03-21,2017-03-21 14:32:00,7448,"Pull","",4,"broken counter. Set @ 10:32 (4 hr set.) 6 RPM chnf 0-67 mm s 68-91 mm"
"STTD","RSTR",2017-03-22,2017-03-22 09:30:00,7450,"Set","",0,"Rev. counter broken, 8 RPM"
"STTD","RSTR",2017-03-22,2017-03-22 10:15:00,7449,"Pull","",0.75,"Rev counter broken, 8 RPM, one side of cone clogged, too much debris - no fish"
"STTD","RSTR",2017-03-28,2017-03-28 09:05:00,7466,"Set","",0,"7 RPM. WINDY! Rev counter broken"
"STTD","RSTR",2017-03-28,2017-03-28 11:05:00,7465,"Check","",2,"No fish. 7 RPM. 2 hr set (set at 9:05)"
"STTD","RSTR",2017-03-28,2017-03-28 13:05:00,7464,"Pull","",2,"2 hr set (checked at 11:05). 7 RPM"
"STTD","RSTR",2017-03-29,2017-03-29 09:20:00,7918,"Set","",0,""
"STTD","RSTR",2017-03-29,2017-03-29 12:20:00,7467,"Pull","",3,"3 hr set (set at 9:20) 7.5 RPM. Broken rev counter"
"STTD","RSTR",2017-03-30,2017-03-30 09:20:00,7468,"Set","",0,"7.5 RPM no rev counter"
"STTD","RSTR",2017-04-03,2017-04-03 09:15:00,7479,"Set","",0,"6.25 RPM  no rev. counter"
"STTD","RSTR",2017-04-03,2017-04-03 11:15:00,7480,"Pull","",2,"6.25 RPM. 2 hour set (set at 9:15). no rev counter F:34-73 S: 75-100 mm"
"STTD","RSTR",2017-04-05,2017-04-05 09:30:00,7488,"Set","",0,"added new rev counter (started with 44 revs). Need to replace livewell foam."
"STTD","RSTR",2017-04-05,2017-04-05 12:00:00,7499,"Pull","",2.5,"11 directed take for rachel johnson- otoliths. Range 75 to 87mm."
"STTD","RSTR",2017-04-06,2017-04-06 10:00:00,7490,"Set","",0,""
"STTD","RSTR",2017-04-06,2017-04-06 11:20:00,7489,"Pull","",1.33333333333333,""
"STTD","RSTR",2017-04-07,2017-04-07 09:40:00,7501,"Set","",0,""
"STTD","RSTR",2017-04-07,2017-04-07 11:25:00,7500,"Pull","",1.75,""
"STTD","RSTR",2017-04-14,2017-04-14 09:20:00,7502,"Set","",0,"8 RPM. New foam installed"
"STTD","RSTR",2017-04-14,2017-04-14 11:20:00,7503,"Check","",2,"No fish; 8 rpm 2 hours set (set @ (9:20) small split tail <25mm"
"STTD","RSTR",2017-04-14,2017-04-14 12:20:00,7504,"Pull","",1,"8.5 RPM. 1 hour set. Small SPLT <25mm present; chns 80 - 107 mm"
"STTD","RSTR",2017-04-17,2017-04-17 11:05:00,7505,"Set","",0,"9 rpm"
"STTD","RSTR",2017-04-17,2017-04-17 12:05:00,7506,"Check","",1,"No catch"
"STTD","RSTR",2017-04-17,2017-04-17 13:05:00,7507,"Pull","",1,""
"STTD","RSTR",2017-04-18,2017-04-18 09:20:00,7510,"Set","",0,"8 RPM"
"STTD","RSTR",2017-04-18,2017-04-18 10:20:00,7508,"Pull","",1,"High debris load clogged half of cone. No fish."
"STTD","RSTR",2017-04-18,2017-04-18 11:00:00,7917,"Set","",0,""
"STTD","RSTR",2017-04-18,2017-04-18 12:00:00,7509,"Pull","",1,"1 hour set, set at 11:00. 8 RPM"
"STTD","RSTR",2017-04-24,2017-04-24 10:04:00,7512,"Set","",0,"8 RPM"
"STTD","RSTR",2017-04-24,2017-04-24 11:08:00,7514,"Pull","",1.06666666666667,"Lots of debris in cone clogged the trap"
"STTD","RSTR",2017-04-24,2017-04-24 11:51:00,7513,"Set","",0,"8.5 RPM"
"STTD","RSTR",2017-04-24,2017-04-24 12:54:00,7511,"Pull","",1.05,"Forgot turbidity vial. No fish."
"STTD","RSTR",2017-05-01,2017-05-01 10:03:00,7523,"Set","",0,"7 RPM"
"STTD","RSTR",2017-05-01,2017-05-01 11:03:00,7524,"Check","",1,"one hour set. No fish"
"STTD","RSTR",2017-05-01,2017-05-01 13:03:00,7525,"Pull","",2,"7 RPM. 2 hour set. No fish."
"STTD","RSTR",2017-05-05,2017-05-05 10:02:00,7594,"Set","",0,"8.5 RPM"
"STTD","RSTR",2017-05-05,2017-05-05 12:02:00,7543,"Pull","",2,"2 hour set"
"STTD","RSTR",2017-05-09,2017-05-09 10:13:00,7595,"Set","Ebb",0,"3.5 RPM"
"STTD","RSTR",2017-05-09,2017-05-09 12:13:00,7608,"Check","",2,"2 hour set"
"STTD","RSTR",2017-05-09,2017-05-09 14:13:00,7569,"Pull","",2,""
"STTD","RSTR",2017-05-10,2017-05-10 10:12:00,7568,"Set","",0,"Anchor was set. 3 RPM"
"STTD","RSTR",2017-05-10,2017-05-10 11:12:00,7567,"Check","",1,"1 hour set"
"STTD","RSTR",2017-05-10,2017-05-10 13:12:00,7566,"Pull","",2,"2 hour set"
"STTD","RSTR",2017-05-11,2017-05-11 11:40:00,7606,"Set","",0,"2.5 RPM"
"STTD","RSTR",2017-05-11,2017-05-11 14:10:00,7609,"Pull","",2.5,"2.5 RPM. 2.5 hour set."
"STTD","RSTR",2017-05-12,2017-05-12 09:40:00,7598,"Set","",0,"1.8 RPM"
"STTD","RSTR",2017-05-12,2017-05-12 10:40:00,7610,"Check","",1,"1 hour set"
"STTD","RSTR",2017-05-12,2017-05-12 11:40:00,7603,"Pull","",1,"1 hour set"
"STTD","RSTR",2017-05-14,2017-05-14 11:40:00,7616,"Check","",48,""
"STTD","RSTR",2017-05-15,2017-05-15 10:14:00,7596,"Set","",0,""
"STTD","RSTR",2017-05-15,2017-05-15 13:14:00,7601,"Check","",3,""
"STTD","RSTR",2017-05-15,2017-05-15 15:14:00,7602,"Check","",2,"2 hour set"
"STTD","RSTR",2017-05-16,2017-05-16 08:50:00,7597,"Check","",17.6,""
"STTD","RSTR",2017-05-17,2017-05-17 10:29:00,7600,"Check","",25.65,""
"STTD","RSTR",2017-05-18,2017-05-18 11:23:00,7599,"Check","",24.9,"Rev counter not wokring (off/blank)"
"STTD","RSTR",2017-05-19,2017-05-19 08:14:00,7611,"Pull","",20.85,""
"STTD","RSTR",2017-05-22,2017-05-22 09:30:00,7605,"Set","",0,""
"STTD","RSTR",2017-05-23,2017-05-23 09:15:00,7607,"Check","",23.75,""
"STTD","RSTR",2017-05-24,2017-05-24 11:42:00,7612,"Check","",26.45,"Windy. RBT: Ad- minus, sores on body. 200+ SPLT <25mm."
"STTD","RSTR",2017-05-25,2017-05-25 10:58:00,7613,"Check","",23.2666666666667,"a lot of SPLT <25mm"
"STTD","RSTR",2017-05-26,2017-05-26 08:55:00,7614,"Pull","",21.95,""
"STTD","RSTR",2017-05-30,2017-05-30 10:58:00,7604,"Set","",0,""
"STTD","RSTR",2017-05-31,2017-05-31 10:15:00,7615,"Check","",23.2833333333333,"lots of too small SPLT. Flood tide."
"STTD","RSTR",2017-06-01,2017-06-01 10:10:00,7632,"Check","",23.9166666666667,""
"STTD","RSTR",2017-06-02,2017-06-02 10:40:00,7631,"Pull","",24.5,""
"STTD","RSTR",2017-06-05,2017-06-05 10:00:00,7635,"Set","",0,""
"STTD","RSTR",2017-06-06,2017-06-06 13:02:00,7634,"Check","",27.0333333333333,""
