SampleID,TrapRowID,SampleRowID,TrapStatus,Rev Counter,Comments,s_ColLineage,s_Generation,s_Lineage,Tide,FlowDirection
7063,{93440671-B1AB-4478-9E83-3DEEE7324270},,Check,,,,,,,
7065,{250B69A0-EC77-4659-9FC0-9A1FE470B37A},,Check,,,,,,,
7066,{413F1C76-06BA-490D-A487-3F83B163CB72},,Pull,,,,,,,
7067,{3F82ADAF-8786-47D4-9054-44F0A146EC09},,Pull,108809,,,,,,
7068,{AFB1A2F1-6211-4D2D-9C36-31F844DCEBE4},,Check,108801,,,,,,
7071,{E592F75A-AB0E-458F-A937-E359A344F521},,Check,,,,,,,
7072,{AC9DB9D0-20B8-4127-B022-EDAF794E1464},,Set,108813,,,,,,
7073,{5E2B098A-90B7-4767-9E4A-47A68439F097},,Set,,,,,,,
7079,{72535BED-65D1-4A96-9184-E7DFA6D004DD},,Check,108863,small log jam,,,,,
7081,{70A3131D-D3D2-4C19-BA6A-961251C7B30D},,Check,,,,,,,
7082,{DD2A8A1F-28D6-4D76-A113-CDB2497A5865},,Check,,,,,,,
7083,{02392EA1-C753-45D0-A215-1B085FDFB299},,Check,108922,,,,,,
7086,{9D7568FA-A3ED-40AE-835C-94AA78FAE13E},,Check,108986,,,,,,
7087,{74E26E74-EDAA-4D3A-B232-6933DF18D638},,Check,,,,,,,
7088,{965F1F5C-9FED-4929-BD46-18C272CA6044},,Pull,109077,,,,,,
7089,{ED333560-85DC-4251-84FF-7C46E18F75B8},,Pull,,,,,,,
7090,{EEBBDB68-4CD6-4D1F-88E4-7A924079FE87},,Set,,,,,,,
7091,{57C371AB-9C0A-4A9F-8523-76E4F484C7F9},,Set,109079,,,,,,
7092,{01000CFB-0A80-43D9-93D3-25B7F583C112},,Check,,,,,,,
7093,{91EC64C3-E6CB-44B4-88F3-34A6D6D948E6},,Check,109127,log jam,,,,,
7094,{8C313B17-8CD4-4323-BA84-999D61A30005},,Check,109150,,,,,,
7095,{DE9EE13A-CDB8-46E7-BE3F-397F6B936031},,Check,,,,,,,
7096,{9769A6CE-07EF-4968-9F52-110953DA0B01},,Pull,109194,,,,,,
7097,{BADF123B-5346-4CA3-BA52-FDFBC664B817},,Pull,,,,,,,
7118,{935A227A-32BC-4F3B-B250-5A5A20D076D0},,,,"fyke not set, just took water quality info",,,,,
7143,{F0C730F6-CDA1-422A-836C-D22CC50700ED},,Check,,,,,,,
7145,{855513F6-00CC-4F57-A258-36454619896E},,Set,,,,,,,
7148,{D0006D2B-5A9F-482C-B3CC-C84A2C4DD66B},,Pull,,,,,,,
7152,{6910A9D1-5A85-439F-86B6-35552487EE74},,Set,,,,,,,
7153,{0E1710FD-FC41-4923-A286-6BFBFF1305E0},,Check,,,,,,,
7154,{26436864-87CD-499F-9F47-B7983803AF4C},,Check,,,,,,,
7155,{516C04DD-53CD-4CCE-B33B-D2334437E26F},,Check,,,,,,,
7156,{0E7815B4-8AC7-464A-847C-77F5B4ADADF7},,Check,,,,,,,
7162,{A66C1CE9-92DD-4061-83D1-3E530F96F512},,Set,,Turbidity taken in shallow water due to low tide,,,,,
7163,{1AF4BD15-1DFA-40AF-AB4F-4CB7AE2B7880},,Check,,,,,,,
7164,{DCEE5E82-D113-4F2A-AF53-4B76343F5FCB},,Pull,,,,,,,
7165,{107F2A04-3D6A-4838-8C42-C95572DA743A},,Pull,,,,,,,
7170,{E546F1BC-49BB-4006-B850-2F0A79610F1A},,Set,,,,,,,
7175,{56DCA657-E0DE-4C80-9331-3AD225451845},,Check,,,,,,,
7176,{A3C1B47A-9C83-477F-B14A-876688501F5B},,Check,,,,,,,
7183,{85E7691A-1787-456B-AD56-F876FD1F5605},,Set,,,,,,,
7184,{DAFCB12F-793E-4764-9A04-E4143F8B440A},,Pull,,ONLY ACOUSTICALLY TAGGED 1 CHN-OTHER ONE WAS TOO SMALL (<600 MM FL),,,,,
7185,{CD3E202F-67A5-4D47-828E-01CF79EB8AFD},,Pull,,,,,,,
7186,{8D34E31D-2E98-43E0-A5BE-A745400CE792},,Check,,tagged and released both salmon,,,,,
7187,{029C8B0A-EDB5-4A48-947F-F1B1EA79F413},,Pull,,pulled trap early (thurs instead of fri)-crooked and safety cables tangled/disconnected.,,,,,
7188,{DE6B0FA6-56E0-48AE-80F3-CAB4E85EE7F9},,Pull,,,,,,,
7189,{03EB509A-2AA3-4CD7-BF83-58DC98AC14CD},,Set,,,,,,,
7190,{FEE83B91-B802-40AF-8B92-85FECD3FF5F6},,Check,,,,,,,
7191,{892D24F3-57F6-4937-99A4-FBE55BAB6DEF},,Set,,Reset after fixing-pulled earlier in the day. Set for fishing overnight.,,,,,
7197,{AE4550ED-7301-4A60-B76A-DCFC93859AE8},,Check,,,,,,,
7198,{17152964-8F75-4029-B9D4-9951580791C7},,Set,,,,,,,
7199,{141A6F77-E355-4EC1-86E1-7CBBA9EA5964},,Check,,,,,,,
7200,{71F08026-D9DE-4B06-95AE-169857390358},,Check,,,,,,,
7201,{F2C659D0-3CA9-4A6F-A0F5-CE2032197790},,Pull,,,,,,,
7232,{2296565B-112A-4F46-8660-508489929BED},,Set,,first set after bank construction,,,,,
7233,{6D5A4789-7F39-4495-B959-AADA60C9E6B1},,Check,,,,,,,
7234,{B8726EBF-888E-45C5-A8C3-72315A568374},,Check,,beach seine day,,,,,
7245,{61DA36CD-7784-4BEA-9394-05AD7259BE71},,Pull,,,,,,,
7246,{1845A5DF-2019-4BE3-9936-C6089020B09C},,Set,,,,,,,
7247,{9937F06C-BB98-484D-B2B7-6C70564E1CCA},,Check,,,,,,,
7248,{FC1B3AE9-C18D-44C2-B99D-A945DDBA583D},,Check,,"flow came up - lots of hyacinth/debris on fyke, localized overtopping above LIS",,,,,
7262,{C01BF930-36DA-47A6-8E54-F8050D2A0278},,Set,,"set at edge of dropoff, not in the middle of the channel. Trap is fully submerged due to high flows",,,,,
7263,{146FB2D6-138F-49FB-B04F-EC123DC9EAED},,Set,109211,"1st set of the season, high flow conditions",,,,,
7264,{4654CDB8-BF0C-41C4-94A4-162191C62087},,Pull,109668,high flow,,,,,
7265,{064D2A39-890F-409C-963B-3015899A9282},,Check,109435,high flow,,,,,
7266,{268C9A83-BEF9-4A3C-BFAE-00FC4B5064A0},,Pull,,"fyke not set in middle of the channel due to high water from overtopping, fished near bank - still fully submerged",,,,,
7267,{B28F1683-7564-41CB-9D7E-CD6C0F5D7B2C},,Set,109716,,,,,,
7268,{26A8233B-EE02-4E91-9FE7-FF52B388A639},,Check,110081,,,,,,
7269,{A9C17B52-A804-4585-850E-8F1234CA362D},,Set,,,,,,,
7270,{CC3A0F6A-1631-4D36-85B2-C916FD76BD58},,Pull,110959,trap stopped by debris so pulled it,,,,,
7271,{EDAC2EEF-B2B5-4857-8CF2-C5CCBA72FC9B},,Check,,,,,,,
7272,{66BF539A-1067-48FE-9120-22964F8380F7},,Check,,ebb tide,,,,,
7273,{8CE3C44D-DE9E-4635-873F-C543543E6FC6},,Pull,,,,,,,
7274,{649D70DE-B6C0-4A8D-B6A5-C8CC9C849AF2},,Set,,,,,,,
7275,{D2A487B4-E330-4703-95BB-A39491B2F2E9},,Set,110992,,,,,,
7276,{F9EB71CA-C091-49C8-9363-9DC3C1DE075C},,Check,,,,,,,
7277,{C7FD574E-6AE0-4169-8B31-19C8FD5E31A1},,Check,111382,trap was facing upstream -- reinstalled anchor,,,,,
7278,{208C4779-478C-450C-A8AC-BA11BB163CE1},,Check,112007,"heavy debris, 1/2 filled cone",,,,,
7279,{47E1B6C3-8FB9-4CA4-9A0A-19908403FAEA},,Check,,,,,,,
7281,{5F63F46F-3609-4D73-AFB6-430121CB7736},,Pull,,,,,,,
7287,{4CD27EC2-4A43-45D5-9058-F950730EC238},,Pull,113156,debris block front of trap,,,,,
7300,{D3986DAD-5DCF-4288-8EC2-4C0D283B60E0},,Pull,114061,scale only goes to tenths (0.1) so inaccurate,,,,,
7306,{4D59D21A-44BA-47BD-BC41-648C84953447},,Pull,113602,,,,,,
7307,{B813959F-8C79-4E05-8FB4-F84CFB94CFC3},,Set,113180,,,,,,
7308,{B65E3104-5EC3-4014-B4C4-67CF414BE5EF},,Set,113629,"high flow, 7rpm",,,,,
7309,{4841FB51-9ADB-4F6A-9807-8E1CF348C665},,Set,114105,~7rpm,,,,,
7310,{BC422EBB-AD29-4231-B356-F5B99DD52944},,Pull,114319,"scale only worked to 0.1g, 30 minute set time",,,,,
7318,{04F3FBEA-C49A-4CBB-872D-969CF8C1E9C7},,Set,114345,7 RPM,,,,,
7319,{0AD41E01-6E33-4A40-8839-93FCC3FF1F21},,Pull,114565,,,,,,
7320,{268B6FFD-1E55-4B36-AAE9-CCCB44C25D42},,Pull,115044,"Scale stopped working, later fish have no weights",,,,,
7321,{18875E6B-B093-4779-9AC1-8C47944A7EBB},,Set,114677,7rpm,,,,,
7322,{D65C6D5B-97B1-4BDE-94E3-F61C1D823B87},,Pull,115954,7rpm,,,,,
7323,{DFF92617-1655-4A20-9A7A-6CE8D11984EA},,Set,115085,,,,,,
7332,{BF4FFF7C-9A5D-47FF-9166-52303F9AB5E9},,Pull,116377,,,,,,
7335,{0723FB96-D792-4917-B377-3987B9BFE313},,Set,115997,,,,,,
7336,{D56A3AFD-A1F7-4D3A-A366-84E82884B18B},,Pull,117372,,,,,,
7337,{3C65632C-1E2A-4AB2-BF16-C72371C19106},,Check,116909,,,,,,
7338,{4AA6D496-1000-49DB-860A-9DCFD59B0492},,Set,116453,,,,,,
7339,{93A9EA0A-56BD-4150-8DE3-E8B07AE4A091},,Set,,,,,,,
7340,{875078FC-6506-4464-8274-8CCBDF251F41},,Check,,,,,,,
7341,{14D14A1F-1B07-46CE-B9DB-EDD6A2A8A5E7},,Pull,118815,,,,,,
7342,{438A42CA-30B8-4C2A-B1B6-610903C23B4A},,Set,117432,,,,,,
7345,{16D6B6C9-DD2B-4C3F-9F19-48F1CA0DE411},,Check,,,,,,,
7354,{3147F4BE-3BE7-43D2-8E43-3F2D7FBC7BDB},,Set,118897,"8rpm, high flow",,,,,
7355,{EC88689F-A6AA-4D17-929D-D60B78BBD030},,Pull,119596,"8rpm, high flow, no fish caught. Partially blocked.",,,,,
7356,{0E2AC4B7-65F1-42AA-8355-D3B604A268BC},,Check,,,,,,,
7357,{17BD0DA6-E103-4831-BB4B-E7120F2E093B},,Set,119680,"7rpm, high flow",,,,,
7358,{68537ED9-A38F-4432-9E3D-1A8AA7ED95BA},,Pull,120108,"partial blockage, 1 hr set",,,,,
7359,{35C1BE87-475E-407D-9C15-043068869B1F},,Set,120190,,,,,,
7360,{627D65DA-5CD9-471C-A7E6-80655EE5B8A3},,Pull,120641,"total blockage, 1 hr set",,,,,
7361,{B099255C-C84E-4525-BC01-BDCF7DDDE935},,Pull,,,,,,,
7362,{351DE942-7B59-438F-8465-DE6996444EC0},,Set,,,,,,,
7363,{4E2D014C-46F0-4623-AFD3-F0FECC2148CD},,Set,120742,,,,,,
7364,{09AB7B6E-AC6A-4C66-BF88-5CF90FB33CC5},,Pull,121540,"partial blockage, 2 hr set",,,,,
7365,{D0E7EBBE-1A49-4038-B452-56373888AD98},,Pull,,,,,,,
7376,{236FDC33-4E1A-49EC-8E83-C05491D49920},,Pull,122344,2 hr set,,,,,
7377,{6DBF187D-7DBB-4FB2-A7E8-A34B5F8177EB},,Set,121643,,,,,,
7388,{A68DC3E6-EA8E-46C6-A4F0-DB4CF1F68BF7},,Set,122412,,,,,,
7389,{8CF24F1A-09D8-4D0D-89DF-F6EF3C44335D},,Pull,123137,,,,,,
7401,{80DA57D8-3C14-4B4C-A529-AF80115E5D14},,Set,123221,,,,,,
7402,{5EF89660-4A30-4792-A525-74C51B8B346D},,Pull,123624,,,,,,
7409,{6D3447A9-0275-42CB-9042-50E6F0AD86EB},,Set,,Shifted slightly downstream,,,,,
7410,{0FF6DD2D-FDE7-4C10-B82B-F3F4E143FD95},,Check,,splittail sacrificed for Fred and Rachel,,,,,
7411,{DDFA3FD9-6B0A-4A2E-8BD8-E4BA6028E960},,Check,,,,,,,
7412,{2F23F134-35C4-4E2C-9D02-373EFC86753A},,Set,,"RPM= 7.5 trap crank broken. Unable to take rev counter reading, used RPMs",,,,,
7413,{C79F77B5-3245-444B-8D2E-F0CBAD5A3FF4},,Pull,121940,"RPM= 7.5.  No ""set"" for rev. counter, see ""set"" datasheet",,,,,
7418,{421CF8E9-7BF5-4EE1-80B4-86043CAFE7C9},,Set,124983,rpm 8.25,,,,,
7419,{F9754B40-C913-48B6-AA66-69493DB58A86},,Check,126157,No Fish,,,,,
7420,{044F579B-FF9A-4893-9AAA-58FF92CCF527},,Pull,126900,No Fish. CHECKED @ 11:4- (1.5 HOURS SET),,,,,
7421,{2CED11EF-C531-48ED-A39F-45DC2F51BBD4},,Set,,,,,,,
7422,{772C738D-2F43-405A-9B94-045F035BFBD0},,Set,126930,9 RPM,,,,,
7423,{E346F2B5-E2FE-4ACF-B9CD-4E393E791B5E},,Check,127473,1 HR SET (SET @ 126930) 9.5 rpm,,,,,
7424,{7F76F285-158B-43E5-BDAA-92E030BF6289},,Pull,128890,2.5 hours set (last check 11:40),,,,,
7425,{F7F63F48-01DD-4547-81D7-252D45816B94},,Set,129065,rpm 8,,,,,
7426,{D44ED556-E356-4DFB-81D4-147AB93B2BB5},,Pull,,,,,,,
7427,{8ABEAAAB-0F3E-4ECB-BE00-F675EFA4C625},,Pull,130634,3 hours set (set @ 9:30) CHNW 88-177,,,,,
7428,{4BBEAC8E-86B0-4643-A2BF-803340082EC0},,Check,,,,,,,
7429,{3A6D238F-D8BD-4667-B8B6-5A063B09C2E0},,Check,,,,,,,
7437,{7631D1BE-B438-41CD-BAAF-0087E1BFB47A},,Pull,132551,set @ 09:30,,,,,
7438,{EBDDCFDA-F5F3-4F3F-9896-1B4EA0E11EA2},,Check,,,,,,,
7439,{76D65BF7-8EFB-46A8-B469-AD98F7416F62},,Set,130832,7.5 rpm,,,,,
7440,{3FA7CF79-3D0A-4183-916A-FFA7887302DF},,Set,132572,7.5 rpm,,,,,
7441,{AD012AFB-F8DD-4351-814B-FB79D1F8AD09},,Pull,,Rev counter broken; chnf = 0-66 chns = 67-89,,,,,
7442,{81493005-3291-48F8-9108-6EE2DA696D32},,Pull,,,,,,,
7443,{ADBA378E-8D8F-4EA2-A794-C0CE8E347176},,Set,,,,,,,
7444,{EB18B14B-BD49-4E62-82F5-40C79BD72EAB},,Pull,,"3 hour set (set @ 9:50), 6.5 RPM chnf = 0-67 chns = 68-91",,,,,
7445,{92F62FAE-3AFF-4048-ABA1-F8769A547558},,Set,,Broken rev. counter. 6 RPM,,,,,
7446,{7BAE4B81-82FA-4503-8134-62F7F85EB09A},,Set,,Broken rev. counter. 6 RPM,,,,,
7447,{EBCFA5B0-50AF-4483-9227-96C78DFD7269},,,,no turbidity vial,,,,,
7448,{0D63A82A-C363-41C4-8F8E-2C1614AA1371},,Pull,,broken counter. Set @ 10:32 (4 hr set.) 6 RPM chnf 0-67 mm s 68-91 mm,,,,,
7449,{71BF5656-867A-48B0-BFFA-880C22B34112},,Pull,,"Rev counter broken, 8 RPM, one side of cone clogged, too much debris - no fish",,,,,
7450,{A1192154-5B01-42C7-8538-E7EA2E54DAFD},,Set,,"Rev. counter broken, 8 RPM",,,,,
7451,{0F07263E-CCB1-4853-BAC2-801B16883EF0},,Check,,,,,,,
7458,{8E4427EF-636C-43AE-B77C-45402ED91BF5},,Check,,,,,,,
7463,{6BC865FB-C3BB-4A13-8D58-751D1E0AFA9F},,Pull,,,,,,,
7464,{9A9AC889-C4ED-411A-BCEF-4B508CDCED48},,Pull,,2 hr set (checked at 11:05). 7 RPM,,,,,
7465,{6DB84FF9-8B71-4FB7-9751-AF91235B1988},,Check,,No fish. 7 RPM. 2 hr set (set at 9:05),,,,,
7466,{CE725E47-D0D7-4134-8482-02B3B675F4BF},,Set,,7 RPM. WINDY! Rev counter broken,,,,,
7467,{963944DE-940F-4EFF-B719-E9100252014A},,Pull,,3 hr set (set at 9:20) 7.5 RPM. Broken rev counter,,,,,
7468,{F3E66A96-9E20-44F7-9318-9A089932C933},,Set,,7.5 RPM no rev counter,,,,,
7479,{7CEF8E99-5D57-47C2-BA14-3A519F0C1816},,Set,,6.25 RPM  no rev. counter,,,,,
7480,{2A0A52A0-B51B-4AC5-8380-971B438F5229},,Pull,,6.25 RPM. 2 hour set (set at 9:15). no rev counter F:34-73 S: 75-100 mm,,,,,
7488,{6EFC17E3-44AC-4106-AA0B-9423A10F087B},,Set,61,added new rev counter (started with 44 revs). Need to replace livewell foam.,,,,,
7489,{F989C4D0-2F48-4514-99A9-687F152DB8C5},,Pull,1278,,,,,,
7490,{C702A262-36D5-425A-9555-BDDEC2B920C6},,Set,887,,,,,,
7499,{F09F3CFD-9B84-41C1-8C71-B0252223C5FC},,Pull,876,11 directed take for rachel johnson- otoliths. Range 75 to 87mm.,,,,,
7500,{BE49092E-705C-457F-AA92-2454CE54C971},,Pull,1813,,,,,,
7501,{B20EB0DB-E3F4-4CCD-B2E9-4262E6E1B151},,Set,1316,,,,,,
7502,{3F819C14-3BEF-4847-99B5-0F93EFAD57FC},,Set,1856,8 RPM. New foam installed,,,,,
7503,{F85E3760-42A8-4986-997E-C269D80EF8BD},,Check,2844,No fish; 8 rpm 2 hours set (set @ (9:20) small split tail <25mm,,,,,
7504,{D7F8D5DA-F456-4FBB-8A5F-8874D6B6D7A7},,Pull,3366,8.5 RPM. 1 hour set. Small SPLT <25mm present; chns 80 - 107 mm,,,,,
7505,{DDE84284-8FAD-45B7-8DC8-087FFFC41278},,Set,3458,9 rpm,,,,,
7506,{99789248-FF53-4816-8C42-39C59396219E},,Check,3980,No catch,,,,,
7507,{460E2439-D32F-4ABC-8C57-32A3318C3581},,Pull,4503,,,,,,
7508,{4AF148F5-9E7B-45EE-9EED-B57B015357E7},,Pull,5057,High debris load clogged half of cone. No fish.,,,,,
7509,{EEC4B3EE-D1E7-4FD0-B496-EE4454D6BC7C},,Pull,5652,"1 hour set, set at 11:00. 8 RPM",,,,,
7510,{946E1331-91BD-440F-A747-52A24990CBFA},,Set,4576,8 RPM,,,,,
7511,{CF7AE1A7-7465-4E1C-AB87-1B03FBFB6A15},,Pull,6701,Forgot turbidity vial. No fish.,,,,,
7512,{0ECD5C6C-11D5-422E-BF95-15794C5CF74A},,Set,5709,8 RPM,,,,,
7513,{7DBF955E-C2C3-46C5-AD61-3DEF9847817A},,Set,6247,8.5 RPM,,,,,
7514,{30D84140-B91B-4715-8828-BF70C93996F5},,Pull,6192,Lots of debris in cone clogged the trap,,,,,
7515,{AEE625A6-2A0C-40CA-B13B-2BFB51E40887},,Set,,sorta set at edge of bank in water,,,,,
7516,{E346E056-40DA-4698-96E2-E732C8D90481},,Check,,,,,,,
7517,{7073F14D-A7F5-42F2-9E93-245FB37B4CAD},,Check,,,,,,,
7518,{1881804A-5943-472D-9E49-9ACE1438A836},,Pull,,,,,,,
7519,{22CD6FFB-55F5-4822-BE21-3735A217DD25},,Set,,forgot to take secchi,,,,,
7520,{09B0E2A6-577B-4446-AD78-AFD6732E9826},,Check,,,,,,,
7521,{4381FFA1-2C2A-4DB0-BB6E-773730D6C735},,Check,,,,,,,
7522,{1A49954B-3B69-4EC3-993E-12BE452B9CDD},,Pull,,cable wrapped around itself,,,,,
7523,{B78694C0-3039-4768-8A40-39E4B0313BAA},,Set,6786,7 RPM,,,,,
7524,{943C96FE-06D4-4A87-B139-077050EF5049},,Check,7191,one hour set. No fish,,,,,
7525,{4B02F2F5-5623-48E1-BF39-1478AF7A1A39},,Pull,8047,7 RPM. 2 hour set. No fish.,,,,,
7543,{3EE2FCEF-9C35-43CB-8403-D306938154B7},,Pull,9077,2 hour set,,,,,
7544,{38EED594-7D4A-4634-BA84-5CB1A032BE99},,Pull,,Ebb tide,,,,,
7545,{1F41DB38-2AF9-4B5C-A3A4-8728140805CB},,Set,,First day that the fyke went back into the middle of the channel,,,,,
7546,{92856A7D-77A3-4A25-B56C-C007D074C2E2},,Set,,,,,,,
7547,{D1F810AD-2B22-404A-BE5A-996C5C583136},,Check,,,,,,,
7548,{3760E565-666B-42C9-AABD-17FD1311D435},,Check,,No turbidity vial reading.,,,,,
7549,{73C17EF2-A217-47C3-AF51-ED5656A3A5F8},,Check,,,,,,,
7550,{7A593EBF-406B-4170-83EE-9E437129EEFF},,Pull,,,,,,,
7551,{964FE6CF-51F8-4AE8-A659-80C61C7F0B7F},,Check,,,,,,,
7552,{B8CF753F-922E-4CE7-9AFA-BF2F162BAE5C},,Check,,,,,,,
7553,{081083CF-D4E1-40CA-9139-38FBC25FAFF1},,Check,,Ebb tide,,,,,
7554,{37DA545D-046C-4B4D-85BE-AEC74E53D754},,Check,,High tide,,,,,
7555,{862942B2-8E8C-43CB-9C79-26137FB41187},,Set,,High tide,,,,,
7556,{AFE0301B-B2A5-4400-BDCA-11DECD5A588F},,Pull,,Ebb tide,,,,,
7557,{0EB8306C-861A-4885-9E27-ED07E301EB9D},,Check,,Ebb tide,,,,,
7558,{9B20EE1E-AEEA-42F8-B26F-B0FC4D912F56},,Check,,,,,,,
7559,{16AD5900-5C30-4A12-95A6-571AD74753F1},,Check,,Ebb tide,,,,,
7560,{BA4A3EEC-5EDD-4B26-996F-7319C863A142},,Set,,HOT DAY!,,,,,
7561,{9C2A6E7B-D438-45F5-B5B7-D70D0788F0FF},,Pull,,"Lost a few fish, saw but couldn't measure, plus counted",,,,,
7562,{E819C2CD-904B-4EFE-A653-C9CCEE95F655},,Check,,"Rainbow trout in fyke, adipose clipped.",,,,,
7563,{638AB65E-F3BC-47B8-8838-770BEB3CF7C6},,Check,,Ebb tide,,,,,
7564,{BFCE3CB3-3641-4F7C-9998-0F0306517B36},,Check,,"opposite door bungee came off, lost majority of catch including STB & catfish. Approx 1/3 of catch remained; Ebb tide",,,,,
7565,{3CFD7C88-719B-4E6A-95CC-1111F34FB680},,Set,,Ebb tide,,,,,
7566,{36E95120-CE8B-4594-8C3D-0B43A9E51F67},,Pull,10786,2 hour set,,,,,
7567,{4BF721C8-A8B5-4AC4-95EA-6D844428F50A},,Check,10427,1 hour set,,,,,
7568,{40D1AB00-DD62-4F23-9F48-24DF03D93195},,Set,10256,Anchor was set. 3 RPM,,,,,
7569,{15776AB6-7AD2-4AC4-A776-2154A27D04A0},,Pull,10207,,,,,,
7594,{C2841E06-7FB0-4D3F-88EF-E6CF13367885},,Set,8119,8.5 RPM,,,,,
7595,{6EA00633-3362-4A14-8D48-2A1FC03ED211},,Set,9270,3.5 RPM,,,,Ebb,
7596,{89AF4702-0A30-4129-ACE7-6108673CCCF4},,Set,11470,,,,,,
7597,{4B934586-D78E-4511-851E-95AEE8043A25},,Check,11711,,,,,,
7598,{4E3EDCB7-C043-4ED7-A551-E502F70E2B76},,Set,11213,1.8 RPM,,,,,
7599,{66432C17-889F-4FB5-9401-E8B557EB9B32},,Check,,Rev counter not wokring (off/blank),,,,,
7600,{5F327020-98DE-4562-9E2B-8DA73FD088F8},,Check,11823,,,,,,
7601,{B82EDB07-F866-4906-A0DA-48153F3E8370},,Check,11563,,,,,,
7602,{F65E92F9-138B-43B1-99A8-AE7EDAEA0CEA},,Check,11670,2 hour set,,,,,
7603,{0B754C82-F268-4B5B-B646-8A80308035BD},,Pull,11468,1 hour set,,,,,
7604,{DFC0B972-89F4-4307-86AE-CE6148B2D84A},,Set,13660,,,,,,
7605,{8D266918-9432-45A8-A920-34CCC2B81A44},,Set,12274,,,,,,
7606,{99574687-56CE-4974-8A89-3DEE4C57DF94},,Set,10816,2.5 RPM,,,,,
7607,{D9D4D328-96A3-47C7-B2ED-914DD40AED55},,Check,12321,,,,,,
7608,{61EEC0C7-FD68-4841-93DC-5C4F92B898EE},,Check,9745,2 hour set,,,,,
7609,{419383D9-7215-471F-9DAB-C1B7E43178E0},,Pull,11199,2.5 RPM. 2.5 hour set.,,,,,
7610,{200749E3-A70D-4B82-830A-B846EBB71BCB},,Check,11338,1 hour set,,,,,
7611,{0B8F84D6-C395-4696-B0BB-737A6E989764},,Pull,12268,,,,,,
7612,{85BF2FD9-4DDC-42DA-B3A8-0691227AAA9B},,Check,12866,"Windy. RBT: Ad- minus, sores on body. 200+ SPLT <25mm.",,,,,
7613,{34A35801-800C-44AD-8462-D8B276248896},,Check,13199,a lot of SPLT <25mm,,,,,
7614,{08CF742D-0C99-48C8-82A5-1B4D1E257AD5},,Pull,13659,,,,,,
7615,{B28EF3EF-EEEA-4A88-9E0D-56B23F606EA5},,Check,14129,lots of too small SPLT. Flood tide.,,,,,
7616,{80685F11-BCB2-4BAB-B8DF-1754380F4C51},,Check,17454,,,,,,
7617,{37232FD9-75C9-4061-9F0B-275632ACA095},,Set,,Water temperature is too high; ebb tide,,,,,
7618,{9E64385C-699A-4F43-B5D5-B29E9DD79BF4},,Pull,,Flood tide,,,,,
7619,{56019A52-ED3A-48F2-B9ED-14FA983C2D9D},,Check,,DO recorded as 67.2 (maybe percent instead of mg/L); High tide,,,,,
7620,{5925E323-626F-4337-87DC-5EB5FC9136A7},,Check,,High tide,,,,,
7621,{BA1B746D-F6E3-45BD-BDAC-DD17A911B258},,Check,,Ebb tide,,,,,
7622,{E0F9B160-1DF9-4733-B4C3-DEDD8EEE26F3},,Check,17254,,,,,,
7623,{DBC95AE4-2280-4582-9610-A969C37DA810},,Set,,High tide,,,,,
7624,{B57067EC-9DE4-408E-A307-736AC4F9B3DA},,Pull,,Ebb tide,,,,,
7625,{F19E7293-D0BB-4A65-A1B3-3E359B8BB563},,Check,,Ebb tide,,,,,
7626,{FD269C2B-E05A-4864-95F9-EE6A2CC8A4E5},,Check,,Flood tide,,,,,
7627,{34579406-262F-4F84-88CB-80DCF130718D},,Check,,Ebb tide,,,,,
7628,{595B4BAA-0AA6-4715-8B22-4B145340AD22},,Set,,Ebb tide,,,,,
7629,{2D9375CF-A60F-4E33-95F2-7E26F1F403DE},,Pull,,Flood tide,,,,,
7630,{5B5B4393-FAA2-4DA9-9DFE-27B368E6316C},,Check,,High tide,,,,,
7631,{2220FA32-FF7D-4760-96D8-C46DE5EED97F},,Pull,15278,,,,,,
7632,{3A05063D-31B5-4ACB-A5E4-807AF81460EA},,Check,14668,,,,,,
7633,{ED10F1B7-CFBD-4651-9C20-F05B565B8833},,Check,16363,,,,,,
7634,{283259A9-9819-437B-AA5A-B961ECA126D8},,Check,15989,,,,,,
7635,{0582C220-A25C-40AA-AA94-39053C6BAE97},,Set,15286,,,,,,
7636,{83512D98-0FF7-402C-A29B-E3E8DD201619},,Check,16663,,,,,,
7637,{FF88B6BA-BA31-4F7F-A123-403023755654},,Pull,17041,,,,,,
7638,{1EC4B087-BC31-4971-8717-1AA61B55B4E6},,Set,17048,,,,,,
7639,{938B412B-CA5E-4A7B-B644-A90B1508F4A1},,Check,17650,,,,,,
7640,{6CD2010E-37F8-4A67-B381-FFD240F5D730},,Pull,17760,,,,,,
7641,{BA01C2C4-A10A-4BFB-8477-DE7394D59B7E},,,,No set. Water temp was too hot,,,,,
7656,{CAE277F8-2B54-4B54-B61F-440CBCD9DB60},,Check,18180,,,,,,
7657,{C21144C2-456C-494D-9043-F629CE9721A3},,Check,17961,,,,,,
7658,{71C77EDB-D74B-4110-ABC7-0A4D419AF9D3},,Set,17764,,,,,,
7659,{8989FDDD-4668-4B7D-8E01-33DF90BAAD25},,Check,,Flood tide,,,,,
7660,{3C1D9475-5222-4895-A1D9-22B63D33F77B},,Check,,,,,,,
7661,{14698ABD-0B2F-42AB-95F5-4605A98CB956},,Set,,Flood tide,,,,,
7665,{67E13673-529A-4E0E-8254-F1BA8F3A5715},,Check,,SASQ looks eaten/ spit out; flood tide,,,,,
