"EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","Tide","WeatherCode","VegetationRank","SubstrateCode","HabitatType","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","FieldComments","Flag_WQ","Comment_WQ"
8030,"STTD",2018-03-29 10:17:00,2018-03-29,15.8,732,603,37.4,8.1,8.02,0.22,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"lots of debris stopped the cone; white sturgeon swam into cone while working.  Safely exited from front. Ebb tide","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8025,"STTD",2018-03-30 10:30:00,2018-03-30,16.9,763,645,33.2,7.7,7.99,0.18,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"debris preventing cone from spinning, ebb","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8041,"STTD",2018-04-02 10:20:00,2018-04-02,19,722,639,18.6,6.91,8,0.33,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"ebb; foam broke - need to replace, but functions fine","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8043,"STTD",2018-04-03 10:20:00,2018-04-03,19,709,627,23,7.1,8.05,0.29,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"ebb","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8044,"STTD",2018-04-04 10:50:00,2018-04-04,19.2,728,647,27.8,7.09,8.03,0.25,NA,"CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Ebb tide","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8046,"STTD",2018-04-05 10:04:00,2018-04-05,18.3,739,644,20.6,7.76,8.1,0.34,NA,"CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Logs in trap.  Cone not spinning due to flood tide, but debris may have stopped rotation of cone during ebb(?). Tide: Flood/High","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8048,"STTD",2018-04-06 09:53:00,2018-04-06,17.9,791,683,21.3,7.34,8.06,0.31,NA,"RAN",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"Log jammed in cone. Flood tide","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8057,"STTD",2018-04-10 12:33:00,2018-04-10,16.6,252,211,111.2,7.75,7.71,0.12,NA,"CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8059,"STTD",2018-04-10 13:44:00,2018-04-10,17,202,171,77.7,7.77,7.66,0.14,"Overtopping","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Overtopping event.  Set at 12:33","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8075,"STTD",2018-04-11 10:18:00,2018-04-11,15.5,153,124,119.9,7.83,7.61,0.16,NA,"CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"SpCnd seems wrong. Maybe 152.6?","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8074,"STTD",2018-04-11 12:44:00,2018-04-11,15.6,168,138,108.8,8.12,7.63,0.14,NA,"CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Overtopping.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8071,"STTD",2018-04-12 10:21:00,2018-04-12,15,304,246,73,7.42,7.68,0.15,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"High flow after overtopping. 4.0 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8080,"STTD",2018-04-12 14:35:00,2018-04-12,15.5,327,268,54.4,7.28,7.68,0.2,"Overtopping","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"set @ 10:21, high flow after overtopping (1.5 RPM)","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8100,"STTD",2018-04-13 10:03:00,2018-04-13,16,423,350,46.5,7.2,7.68,0.2,"Overtopping","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8072,"STTD",2018-04-16 12:37:00,2018-04-16,17,558,472,29.5,7.31,7.99,0.29,NA,"CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"2.0 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8081,"STTD",2018-04-17 10:12:00,2018-04-17,16.3,563,470,21.7,6.92,7.83,0.28,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"ebb, 1.6 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8079,"STTD",2018-04-18 09:58:00,2018-04-18,16.1,584,485,21.5,7.15,7.85,0.32,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"medium size branches stopped cone, RPM 1.2","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8062,"STTD",2018-04-19 10:13:00,2018-04-19,15.6,588,482,17.5,7.56,7.63,0.34,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"Sticks in cone stopped rotation. 1/2 RPM.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8061,"STTD",2018-04-20 09:47:00,2018-04-20,16.4,496,594,15.8,7.97,7.82,0.37,NA,"CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Ebb tide","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8093,"STTD",2018-04-23 09:31:00,2018-04-23,19.4,624,557,21.2,8.17,7.98,0.33,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"set","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8087,"STTD",2018-04-24 09:57:00,2018-04-24,20.4,629,573,20.3,7.75,7.94,0.3,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"flood, stick preventing cone from turning","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8105,"STTD",2018-04-25 11:00:00,2018-04-25,19.9,662,598,19.8,7.59,8.08,0.32,"Low","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8084,"STTD",2018-04-26 09:57:00,2018-04-26,19.7,690,621,23.7,7.54,7.98,0.31,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"ebb,","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8104,"STTD",2018-04-27 09:51:00,2018-04-27,19.1,715,634,25.6,7.67,8.1,0.3,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"whc #1, clipped ad for marking","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8103,"STTD",2018-04-30 10:20:00,2018-04-30,18.6,728,639,27.5,8.14,8.14,0.26,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8108,"STTD",2018-05-01 10:29:00,2018-05-01,18.6,691,607,28.6,8.18,8.22,0.27,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"log in livewell","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8110,"STTD",2018-05-02 10:09:00,2018-05-02,18.9,648,573,24.9,8.4,8.42,0.33,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8111,"STTD",2018-05-03 10:16:00,2018-05-03,19,615,544,23.6,8.47,8.47,0.3,"High","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8112,"STTD",2018-05-04 09:38:00,2018-05-04,19.2,561,499,29.5,8.54,8.53,0.32,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8114,"STTD",2018-05-07 09:27:00,2018-05-07,19.6,665,596,27.9,8,8.4,0.23,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8133,"STTD",2018-05-08 10:44:00,2018-05-08,21.1,646,597,24.5,8.82,8.62,0.3,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8131,"STTD",2018-05-09 09:04:00,2018-05-09,20.3,739,672,23.8,7.72,8.21,0.29,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Windy","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8121,"STTD",2018-05-10 11:02:00,2018-05-10,20.9,789,728,24.3,7.77,8.33,0.38,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8120,"STTD",2018-05-11 08:46:00,2018-05-11,20.3,761,692,28.2,7.41,8.36,0.31,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8118,"STTD",2018-05-14 09:33:00,2018-05-14,19.1,598,530,30.8,7.56,8.41,0.23,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8136,"STTD",2018-05-15 10:17:00,2018-05-15,18.1,465,403,29.3,8.13,8.38,0.22,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8140,"STTD",2018-05-16 09:31:00,2018-05-16,17.6,375,322,27.2,8.49,8.36,0.26,"Ebb","RAN",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8139,"STTD",2018-05-17 09:23:00,2018-05-17,17.1,329,279,21.2,8.3,8.28,0.3,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8134,"STTD",2018-05-18 09:20:00,2018-05-18,18.1,293,254,21.6,8.67,8.32,0.32,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8142,"STTD",2018-05-21 08:55:00,2018-05-21,19.6,424,381,40.1,8.17,8.5,0.2,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8145,"STTD",2018-05-22 09:15:00,2018-05-22,19.9,455,411,36.8,8.05,8.37,0.25,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8146,"STTD",2018-05-23 09:33:00,2018-05-23,19.7,403.3,362.5,34.3,8.09,8.36,0.22,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8148,"STTD",2018-05-24 10:07:00,2018-05-24,19.5,382,342,35.1,7.83,8.35,0.25,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8159,"STTD",2018-05-25 09:26:00,2018-05-25,18.7,312,275,38.7,7.95,8.19,0.2,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8161,"STTD",2018-05-29 12:37:00,2018-05-29,23.1,310,299,28.2,7.42,8.15,0.26,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"foam at livewell / cone interchange ripped.  Fixed with zip ties - appears to be holding well.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8162,"STTD",2018-05-30 11:15:00,2018-05-30,22.2,247,233,20.3,8.04,8.14,0.38,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8164,"STTD",2018-05-31 10:10:00,2018-05-31,20,238,216,31.1,7.81,8,0.26,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8167,"STTD",2018-06-01 12:25:00,2018-06-01,21.8,296,278,33.2,7.29,7.98,0.25,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8168,"STTD",2018-06-04 09:25:00,2018-06-04,23.4,224,217,16.1,8.19,8.28,0.45,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8177,"STTD",2018-06-06 10:22:00,2018-06-06,22.7,237,227,24.4,8.42,8.64,0.33,"Flood","CLD",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"10 larval fish caught; all < 20mm.  Otherwise - no catch","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8181,"STTD",2018-06-07 10:41:00,2018-06-07,21.9,237,223,31.7,8.32,8.89,0.21,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Lots of larval fish <25mm (long gut, no ad fins - likely AMS)","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8184,"STTD",2018-06-08 09:46:00,2018-06-08,21.8,243,229,28.1,7.71,8.51,0.26,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Only one larval fish.  <25mm","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8196,"STTD",2018-06-11 09:53:00,2018-06-11,21.1,226,210,27.7,7.91,8.77,0.23,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Installed new foam","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8194,"STTD",2018-06-12 11:13:00,2018-06-12,21.8,219,206,25.1,7.83,8.74,0.26,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8192,"STTD",2018-06-13 10:11:00,2018-06-13,22.8,206,197,17.7,7.83,8.57,0.45,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8190,"STTD",2018-06-14 11:15:00,2018-06-14,23.2,202,195,18.9,7.79,8.44,0.4,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Pull early for kids day","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8187,"STTD",2018-06-18 10:09:00,2018-06-18,20.7,198,182,20.7,7.77,8.13,0.31,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8198,"STTD",2018-06-19 10:37:00,2018-06-19,21.6,204,190,22.2,8.06,8.19,0.31,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8203,"STTD",2018-06-20 09:40:00,2018-06-20,22.8,210,201,25.5,8.65,8.54,0.32,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8217,"STTD",2018-06-21 12:01:00,2018-06-21,22.8,209,200,27.9,8.4,8.63,0.24,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"NO FISH.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8204,"STTD",2018-06-22 09:45:00,2018-06-22,23,214,206,28.5,7.57,8.32,0.33,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8218,"STTD",2018-06-25 09:38:00,2018-06-25,22.8,190,182,20,7.69,8.11,0.32,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8200,"STTD",2018-06-26 10:48:00,2018-06-26,22.5,193,184,22.5,7.43,7.73,0.33,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8202,"STTD",2018-06-27 10:03:00,2018-06-27,21.8,192,180,20.5,7.78,7.96,0.42,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8220,"STTD",2018-06-28 10:07:00,2018-06-28,21.4,189,176,18.7,8.06,8.05,0.37,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8222,"STTD",2018-06-29 09:58:00,2018-06-29,21.9,188,177,17.3,8.12,8.18,0.42,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8237,"STTD",2018-07-09 14:12:00,2018-07-09,24.5,187,185,22.6,7.95,8.68,0.31,"Flood","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8232,"STTD",2018-07-10 10:48:00,2018-07-10,23.9,186,183,23.9,7.66,8.56,0.34,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Lots of small MSS <25mm","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8233,"STTD",2018-07-11 10:27:00,2018-07-11,23.8,180,176,19.5,7.76,8.59,0.37,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"decent amount of small MSS & shad <25mm","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8234,"STTD",2018-07-12 13:38:00,2018-07-12,25.1,181,182,20.4,7.78,8.61,0.32,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8235,"STTD",2018-07-13 15:00:00,2018-07-13,25.1,178,179,19.2,7.57,8.43,0.34,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Test set week (New moon week)","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8390,"STTD",2019-01-07 10:07:00,2019-01-07,7.6,668,446,20.1,10.67,7.91,0.38,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"First set of the season","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8426,"STTD",2019-01-08 11:10:00,2019-01-08,8.5,545,373,40.7,9.75,7.66,0.21,"Ebb","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"First check of the season","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8409,"STTD",2019-01-09 13:39:00,2019-01-09,10,439,314,94.4,8.53,7.56,0.14,"Ebb","CLD",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"Large log jam but spun about 700 turns. (trap wasn't spinning when we arrived)","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8423,"STTD",2019-01-14 10:39:00,2019-01-14,10.5,449,323,67.1,7.72,7.38,0.16,"Flood","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8410,"STTD",2019-01-15 11:59:00,2019-01-15,10.4,510,368,28.6,7.6,7.41,0.22,"Flood","RAN",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8419,"STTD",2019-01-16 10:08:00,2019-01-16,10.3,534,384,34,8.03,7.57,0.25,"Flood","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8417,"STTD",2019-01-17 11:55:00,2019-01-17,10.7,436,317,62.5,9.07,7.6,0.17,"Flood","CLD",2,NA,NA,NA,"RSTR","RSTR8",2,NA,"Pulled screw trap due to high volume of debris flowing down Toe Drain. Log jam- trap wasn't spinning @ arrival.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8433,"STTD",2019-01-22 11:37:00,2019-01-22,10.6,374,272,147.3,7.2,8.25,0.12,NA,"CLR",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"High flow (3000+ cfs) overtopped a little bit Saturday 1/19/2019. 5.5 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8413,"STTD",2019-01-23 13:15:00,2019-01-23,10,393,280,106.9,7.42,7.6,0.09,"Overtopping","CLR",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"Lots of debris in cone - clogged but still spinning. Cone backed up half way with vegetation.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8414,"STTD",2019-01-24 14:35:00,2019-01-24,10.4,400,288,88.8,6.87,7.78,0.15,"Overtopping","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"5.5 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8411,"STTD",2019-01-25 10:46:00,2019-01-25,10.3,397,286,74.1,6.66,7.45,0.14,"Overtopping","CLR",NA,NA,NA,NA,"RSTR","RSTR8",2,NA,"Logs wedged in trap, not spinning and lots of debris","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8415,"STTD",2019-01-28 09:50:00,2019-01-28,11.4,452,334,54,6.34,7.61,0.2,"Overtopping","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"Not directly overtopping at Fremont weir anymore, but still draining at 3200 cfs.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8412,"STTD",2019-01-29 13:18:00,2019-01-29,12.2,480,363,49.4,6.03,7.79,0.22,"Overtopping","CLD",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"Lots of debris but trap was still spinning. 2.4 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8407,"STTD",2019-01-30 15:44:00,2019-01-30,12.8,519,398,47.2,6.05,7.83,0.25,"Ebb","CLR",NA,NA,NA,NA,"RSTR","RSTR8",1,NA,"3.5 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8470,"STTD",2019-01-31 10:19:00,2019-01-31,12.9,524,403,44.9,6.47,7.56,0.23,"Flood","FOG",1,NA,NA,1,"RSTR","RSTR8",1,NA,"2 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8766,"STTD",2019-02-01 10:38:00,2019-02-01,13.4,532,415,48.2,6.4,7.9,0.22,"Ebb","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8434,"STTD",2019-02-04 11:25:00,2019-02-04,11.7,503,375,111.6,8.66,8.46,0.14,NA,"CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"High Flows","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8446,"STTD",2019-02-05 12:00:00,2019-02-05,10.4,458,331,120.1,8.41,7.6,0.07,"Ebb","CLD",1,NA,NA,NA,"RSTR","RSTR8",2,NA,"Log Jam. Tap not spinnin when we arrived. 4.3 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8445,"STTD",2019-02-06 10:48:00,2019-02-06,9.5,402,283,164.8,8.6,8.27,0.08,"Ebb","CLR",2,NA,NA,NA,"RSTR","RSTR8",2,NA,"Not spinning when we arrived. Log jam","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8444,"STTD",2019-02-07 13:15:00,2019-02-07,9.4,406,285,129.5,8.83,7.75,0.12,"Ebb","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8762,"STTD",2019-02-08 15:54:00,2019-02-08,9.2,426,297,97.8,8.47,7.7,0.13,"Overtopping","CLD",1,NA,NA,NA,"RSTR","RSTR8",2,NA,"2x6 blocking cone - was not spinning when we arrived.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8763,"STTD",2019-02-11 11:00:00,2019-02-11,8.8,446,308,66.4,8.89,7.64,0.16,"Flood","CLR",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8531,"STTD",2019-02-12 12:06:00,2019-02-12,8.7,469,323,59,8.96,8.06,0.2,"Flood","CLD",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"3.8 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8533,"STTD",2019-02-13 11:13:00,2019-02-13,8.3,484,329,50.8,9.17,8.1,0.22,"Flood","RAN",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"one small log in cone, not spinning on arrival, but probably because of tide","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8539,"STTD",2019-02-14 11:20:00,2019-02-14,9.7,445,315,57.8,9.84,7.98,0.14,"Overtopping","RAN",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"Trap not spinning due to upstream wind. Pulled early due to overtopping.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8552,"STTD",2019-02-21 11:12:00,2019-02-21,8.6,150,103,73.9,9.94,7.76,0.14,"Overtopping","CLR",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"High flow day set, RPM 7.5","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8553,"STTD",2019-02-21 12:02:00,2019-02-21,8.6,150,103,73.9,9.94,7.76,0.14,"Overtopping","CLR",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"set time 11am - 12pm (7.5 RPM), 50 mins set","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8554,"STTD",2019-02-21 13:52:00,2019-02-21,8.6,150,103,73.9,9.94,7.76,0.14,"Overtopping","CLR",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"High Flow, 7.5 RPM, set at 12:02, 50 mins set","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
8556,"STTD",2019-02-22 10:40:00,2019-02-22,8,190,128,105.1,10.57,7.63,0.1,"Overtopping","CLR",1,NA,NA,NA,"RSTR","RSTR8",1,NA,"8.5 RPM","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
